-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086285 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086285 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086285 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086285 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086285 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086285 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086285 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
-0.086634 -0.086634 -0.086628 -0.086609 -0.086571 -0.086509 -0.086416 -0.086286 -0.086113 -0.085892 -0.085617 -0.085284 -0.084887 -0.084422 -0.083883 -0.083268 -0.082572 -0.081791 -0.080923 -0.079964 -0.078912 -0.077765 -0.076521 -0.075179 -0.073738 -0.072197 -0.070556 -0.068815 -0.066975 -0.065037 -0.063002 -0.060871 -0.058648 -0.056335 -0.053933 -0.051448 -0.048881 -0.046237 -0.043521 -0.040735 -0.037887 -0.034979 -0.032018 -0.029009 -0.025957 -0.022868 -0.019748 -0.016604 -0.013441 -0.010265 -0.007083 -0.003901 -0.000725 0.002438 0.005583 0.008702 0.011791 0.014843 0.017852 0.020814 0.023721 0.026570 0.029355 0.032072 0.034715 0.037282 0.039768 0.042169 0.044483 0.046706 0.048836 0.050871 0.052810 0.054650 0.056391 0.058032 0.059573 0.061014 0.062356 0.063600 0.064747 0.065798 0.066757 0.067626 0.068406 0.069103 0.069718 0.070256 0.070722 0.071119 0.071452 0.071726 0.071947 0.072120 0.072250 0.072343 0.072406 0.072443 0.072462 0.072469 0.072469 0.072469 
